nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
1628970,Miles Bridges,2022,CHO,PF,35.463,0.797,1.393,-0.597,5.835,Shot Creator,Wing Stopper
1628971,Bruce Brown,2022,BRK,SF,24.639,0.029,-0.272,0.301,2.768,Athletic Finisher,Point of Attack
1628972,Troy Brown Jr.,2022,CHI,SF,15.981,-0.857,-1.47,0.613,1.042,Stationary Shooter,Helper
1628973,Jalen Brunson,2022,DAL,SG,31.95,0.649,1.099,-0.45,4.95,Shot Creator,Chaser
1628975,Jevon Carter,2022,BRK/MIL,PG,13.713,-1.169,-0.634,-0.535,0.712,Secondary Ball Handler,Point of Attack
1628976,Wendell Carter Jr.,2022,ORL,PF,29.865,0.712,-0.831,1.543,3.707,Stretch Big,Helper
1628977,Hamidou Diallo,2022,DET,SG,21.876,-1.002,-1.499,0.497,1.134,Athletic Finisher,Helper
1628978,Donte Divincenzo,2022,MIL/SAC,SG,23.938,-2.176,-1.129,-1.047,0.143,Secondary Ball Handler,Chaser
1628983,Shai Gilgeous-Alexander,2022,OKC,PG,34.678,1.788,1.739,0.049,5.231,Shot Creator,Chaser
1628984,Devonte' Graham,2022,NOP,PG,28.442,-0.065,0.843,-0.909,3.241,Primary Ball Handler,Chaser
1628988,Aaron Holiday,2022,WAS/PHO,PG,16.201,-1.588,-1.106,-0.481,0.529,Primary Ball Handler,Point of Attack
1628989,Kevin Huerter,2022,ATL,SF,29.574,-0.528,-0.29,-0.238,2.626,Movement Shooter,Chaser
1628991,Jaren Jackson Jr.,2022,MEM,PF,27.259,2.228,0.697,1.531,6.323,Movement Shooter,Mobile Big
1628997,Caleb Martin,2022,MIA,SF,22.868,0.026,-1.134,1.161,2.139,Movement Shooter,Point of Attack
1628998,Cody Martin,2022,CHO,SF,26.278,-0.252,-0.505,0.253,2.572,Movement Shooter,Chaser
1629001,De'Anthony Melton,2022,MEM,SG,22.697,0.584,-0.005,0.589,3.18,Movement Shooter,Chaser
1629002,Chimezie Metu,2022,SAC,C,21.312,-0.251,-1.739,1.488,1.764,Stationary Shooter,Helper
1629003,Shake Milton,2022,PHI,SG,21.444,-0.867,-0.402,-0.465,1.157,Primary Ball Handler,Chaser
1629004,Svi Mykhailiuk,2022,TOR,SF,12.787,-1.978,-1.664,-0.314,0.192,Movement Shooter,Chaser
1629006,Josh Okogie,2022,MIN,SG,10.527,-1.008,-2.073,1.065,0.459,Stationary Shooter,Point of Attack
1629008,Michael Porter Jr.,2022,DEN,SF,29.45,-0.244,-1.003,0.759,0.367,Off Screen Shooter,Helper
1629011,Mitchell Robinson,2022,NYK,C,25.673,1.798,-0.011,1.809,4.991,Athletic Finisher,Mobile Big
1629012,Collin Sexton,2022,CLE,SG,28.771,-1.918,-0.835,-1.083,0.097,Slasher,Point of Attack
1629013,Landry Shamet,2022,PHO,SG,20.831,-0.856,-0.64,-0.216,1.421,Movement Shooter,Low Activity
1629014,Anfernee Simons,2022,POR,SG,29.492,-1.458,1.247,-2.705,1.01,Shot Creator,Point of Attack
1629018,Gary Trent Jr.,2022,TOR,SG,34.97,0.737,0.549,0.188,4.941,Secondary Ball Handler,Chaser
1629020,Jarred Vanderbilt,2022,MIN,PF,25.412,0.127,-0.642,0.769,3.053,Athletic Finisher,Wing Stopper
1629021,Moritz Wagner,2022,ORL,C,15.23,0.083,0.494,-0.411,1.531,Stretch Big,Mobile Big
1629022,Lonnie Walker Iv,2022,SAS,SG,23.033,-2.332,-0.877,-1.455,0.07,Secondary Ball Handler,Chaser
1629023,P.J. Washington,2022,CHO,C,27.201,0.146,-0.054,0.2,2.893,Movement Shooter,Helper
1629026,Kenrich Williams,2022,OKC,SF,21.884,-0.586,-1.333,0.746,1.246,Movement Shooter,Helper
1629027,Trae Young,2022,ATL,PG,34.895,3.554,5.093,-1.538,10.09,Shot Creator,Low Activity
1629028,Deandre Ayton,2022,PHO,C,29.532,0.468,-0.307,0.775,3.159,Post Scorer,Anchor Big
1629029,Luka Dončić,2022,DAL,PG,35.397,3.948,4.152,-0.204,9.309,Shot Creator,Low Activity
1629048,Goga Bitadze,2022,IND,C,14.579,0.259,0.272,-0.013,1.246,Stretch Big,Mobile Big
1629052,Oshae Brissett,2022,IND,SF,23.345,-0.225,0.223,-0.448,2.184,Movement Shooter,Helper
1629056,Terence Davis,2022,SAC,SG,17.874,0.346,0.476,-0.13,0.947,Movement Shooter,Helper
1629057,Robert Williams Iii,2022,BOS,C,29.58,1.883,-0.231,2.114,4.97,Roll + Cut Big,Anchor Big
1629060,Rui Hachimura,2022,WAS,PF,22.463,-1.226,-0.878,-0.348,0.708,Shot Creator,Helper
1629103,Kelan Martin,2022,IND/BOS,SF,14.987,-1.904,-0.941,-0.963,0.142,Movement Shooter,Helper
1629111,Jock Landale,2022,SAS,C,10.901,-0.706,0.168,-0.874,0.639,Stretch Big,Anchor Big
1629117,Wenyen Gabriel,2022,BRK/LAC/LAL,PF,13.798,-0.875,-0.333,-0.542,0.35,Athletic Finisher,Mobile Big
1629130,Duncan Robinson,2022,MIA,SG,25.858,0.587,0.279,0.308,3.924,Off Screen Shooter,Low Activity
1629139,Yuta Watanabe,2022,TOR,SF,11.721,-1.182,-1.28,0.098,0.347,Stationary Shooter,Helper
1629162,Jordan Mclaughlin,2022,MIN,PG,14.542,0.11,-0.463,0.573,1.454,Primary Ball Handler,Point of Attack
1629164,Brandon Goodwin,2022,CLE,PG,13.933,-0.68,-0.619,-0.062,0.553,Primary Ball Handler,Point of Attack
1629185,Chris Chiozza,2022,GSW,PG,10.939,-2.221,-1.718,-0.503,0.042,Secondary Ball Handler,Point of Attack
1629216,Gabe Vincent,2022,MIA,PG,23.364,-0.789,-0.909,0.12,1.639,Primary Ball Handler,Point of Attack
1629234,Drew Eubanks,2022,SAS/POR,C,17.53,-1.231,-1.205,-0.026,0.929,Roll + Cut Big,Mobile Big
1629308,Juan Toscano-Anderson,2022,GSW,SF,13.616,0.333,-0.895,1.228,1.746,Stationary Shooter,Helper
1629599,Amir Coffey,2022,LAC,SG,22.714,-1.996,-0.648,-1.349,0.402,Movement Shooter,Chaser
1629604,Cj Elleby,2022,POR,SF,20.247,-2.49,-1.784,-0.706,-0.066,Stationary Shooter,Helper
1629611,Terance Mann,2022,LAC,SF,28.601,-1.333,-0.594,-0.739,1.578,Movement Shooter,Chaser
1629620,Justin Robinson,2022,MIL/SAC/DET,PG,12.147,-2.088,-1.372,-0.716,0.06,Secondary Ball Handler,Point of Attack
1629622,Max Strus,2022,MIA,SF,23.339,-0.268,-0.058,-0.211,2.171,Off Screen Shooter,Low Activity
1629628,Rj Barrett,2022,NYK,SF,34.533,-1.018,0.314,-1.333,2.136,Secondary Ball Handler,Wing Stopper
1629629,Cam Reddish,2022,ATL/NYK,SF,20.655,-2.865,-1.018,-1.848,-0.296,Secondary Ball Handler,Chaser
1629630,Ja Morant,2022,MEM,PG,33.137,2.485,3.598,-1.112,5.925,Slasher,Chaser
1629631,De'Andre Hunter,2022,ATL,SF,29.758,-1.304,-1.444,0.14,1.104,Shot Creator,Wing Stopper
1629632,Coby White,2022,CHI,PG,27.457,-1.482,0.26,-1.742,0.98,Primary Ball Handler,Chaser
1629634,Brandon Clarke,2022,MEM,PF,19.469,1.51,1.369,0.14,3.134,Roll + Cut Big,Helper
1629636,Darius Garland,2022,CLE,PG,35.736,1.541,2.043,-0.502,6.161,Primary Ball Handler,Chaser
1629637,Jaxson Hayes,2022,NOP,C,19.966,0.378,-0.574,0.952,2.496,Roll + Cut Big,Anchor Big
1629638,Nickeil Alexander-Walker,2022,NOP/UTA,SG,22.551,-1.263,-0.555,-0.708,1.065,Secondary Ball Handler,Chaser
1629639,Tyler Herro,2022,MIA,SG,32.591,-1.382,0.171,-1.553,1.398,Primary Ball Handler,Chaser
1629640,Keldon Johnson,2022,SAS,SF,31.89,-0.267,0.198,-0.466,3.274,Stationary Shooter,Helper
1629641,Romeo Langford,2022,BOS/SAS,SG,16.061,-1.05,-1.165,0.115,0.666,Stationary Shooter,Helper
1629642,Nassir Little,2022,POR,SF,25.913,-1.366,-1.095,-0.271,0.719,Movement Shooter,Helper
1629643,Chuma Okeke,2022,ORL,PF,24.983,-0.686,-1.953,1.266,1.92,Movement Shooter,Helper
1629644,Kz Okpala,2022,MIA,PF,11.621,-0.978,-1.381,0.403,0.222,Stretch Big,Helper
1629645,Kevin Porter Jr.,2022,HOU,PG,31.266,-2.605,-1.063,-1.542,-0.246,Shot Creator,Point of Attack
1629647,Darius Bazley,2022,OKC,PF,27.883,-2.7,-2.684,-0.016,-0.363,Stationary Shooter,Wing Stopper
1629649,Ignas Brazdeikis,2022,ORL,SF,12.752,-1.564,-0.601,-0.963,0.286,Movement Shooter,Low Activity
1629651,Nic Claxton,2022,BRK,C,20.726,-0.133,-0.772,0.639,1.418,Roll + Cut Big,Mobile Big
1629652,Luguentz Dort,2022,OKC,SG,32.653,-0.521,-0.64,0.119,2.006,Movement Shooter,Point of Attack
1629655,Daniel Gafford,2022,WAS,C,20.057,0.615,-0.324,0.939,2.801,Roll + Cut Big,Anchor Big
1629656,Quentin Grimes,2022,NYK,SG,17.088,-1.442,-0.948,-0.495,0.48,Movement Shooter,Chaser
1629658,Jaylen Hoard,2022,OKC,SF,34.224,-0.591,-0.297,-0.294,0.278,Athletic Finisher,Helper
1629659,Talen Horton-Tucker,2022,LAL,SG,25.183,-0.977,-0.744,-0.233,1.376,Secondary Ball Handler,Chaser
1629660,Ty Jerome,2022,OKC,SG,16.688,-1.156,-1.195,0.039,0.637,Secondary Ball Handler,Low Activity
1629661,Cameron Johnson,2022,PHO,PF,26.211,0.854,0.486,0.368,3.622,Stationary Shooter,Helper
1629667,Jalen Mcdaniels,2022,CHO,SF,16.276,-1.628,-1.256,-0.371,0.441,Stationary Shooter,Helper
1629669,Jaylen Nowell,2022,MIN,SG,15.723,-0.345,1.001,-1.346,1.285,Secondary Ball Handler,Chaser
1629670,Jordan Nwora,2022,MIL,SF,19.116,-2.428,-1.118,-1.31,-0.021,Movement Shooter,Low Activity
1629672,Eric Paschall,2022,UTA,PF,12.698,-2.421,-0.563,-1.858,-0.009,Stationary Shooter,Helper
1629673,Jordan Poole,2022,GSW,SG,30.045,0.361,0.885,-0.524,4.053,Primary Ball Handler,Low Activity
1629675,Naz Reid,2022,MIN,C,15.781,-0.039,-0.761,0.721,1.842,Stretch Big,Mobile Big
1629676,Isaiah Roby,2022,OKC,PF,21.077,-0.27,-0.763,0.493,1.297,Stretch Big,Anchor Big
1629678,Admiral Schofield,2022,ORL,SF,12.336,-2.836,-2.457,-0.379,-0.129,Stationary Shooter,Helper
1629680,Matisse Thybulle,2022,PHI,SG,25.536,0.071,-1.657,1.728,2.676,Stationary Shooter,Point of Attack
1629681,Killian Tillie,2022,MEM,C,12.794,-1.692,-1.874,0.182,0.208,Stationary Shooter,Helper
1629684,Grant Williams,2022,BOS,PF,24.352,-1.223,-1.753,0.53,1.41,Stationary Shooter,Helper
1629717,Armoni Brooks,2022,HOU/TOR,SG,15.625,-0.528,0.446,-0.974,1.013,Movement Shooter,Low Activity
1629723,John Konchar,2022,MEM,SG,17.938,0.393,0.205,0.188,2.32,Stationary Shooter,Chaser
1629726,Garrison Mathews,2022,HOU,SG,26.336,-0.755,0.306,-1.061,1.804,Off Screen Shooter,Helper
1629731,Dean Wade,2022,CLE,PF,19.217,-0.366,-1.565,1.199,1.279,Stationary Shooter,Wing Stopper
1629744,Matt Thomas,2022,CHI,SG,11.486,-1.306,-0.601,-0.705,0.321,Movement Shooter,Low Activity
1629750,Javonte Green,2022,CHI,SF,23.371,0.278,-0.598,0.876,2.615,Stationary Shooter,Wing Stopper
1629833,Keljin Blevins,2022,POR,SF,11.269,-3.887,-2.047,-1.84,-0.323,Movement Shooter,Low Activity
1630162,Anthony Edwards,2022,MIN,SG,34.25,0.688,1.11,-0.422,4.899,Shot Creator,Helper
1630163,Lamelo Ball,2022,CHO,PG,32.294,0.894,1.971,-1.077,5.133,Primary Ball Handler,Chaser
1630165,Killian Hayes,2022,DET,PG,24.955,-1.776,-2.457,0.681,0.655,Primary Ball Handler,Point of Attack
1630166,Deni Avdija,2022,WAS,SF,24.195,0.343,-0.893,1.236,3.498,Stationary Shooter,Wing Stopper
1630167,Obi Toppin,2022,NYK,PF,17.078,1.184,1.111,0.074,2.836,Stationary Shooter,Low Activity
1630168,Onyeka Okongwu,2022,ATL,C,20.667,1.177,-0.159,1.335,2.283,Roll + Cut Big,Anchor Big
1630169,Tyrese Haliburton,2022,SAC/IND,PG,34.99,0.784,1.238,-0.454,5.519,Primary Ball Handler,Low Activity
1630170,Devin Vassell,2022,SAS,SF,27.28,-0.019,-0.35,0.331,2.962,Movement Shooter,Chaser
1630171,Isaac Okoro,2022,CLE,SF,29.564,-0.331,-0.763,0.432,2.629,Stationary Shooter,Point of Attack
1630172,Patrick Williams,2022,CHI,PF,24.842,-1.639,-1.566,-0.073,0.205,Athletic Finisher,Wing Stopper
1630173,Precious Achiuwa,2022,TOR,C,23.626,-0.926,-1.168,0.242,1.627,Shot Creator,Helper
1630174,Aaron Nesmith,2022,BOS,SF,11.036,-1.593,-1.487,-0.106,0.295,Movement Shooter,Helper
1630175,Cole Anthony,2022,ORL,PG,31.683,-1.077,-0.543,-0.534,1.742,Primary Ball Handler,Point of Attack
1630177,Theo Maledon,2022,OKC,PG,17.807,-2.226,-2.263,0.037,0.1,Primary Ball Handler,Point of Attack
1630178,Tyrese Maxey,2022,PHI,PG,35.337,0.242,1.193,-0.951,4.501,Primary Ball Handler,Point of Attack
1630180,Saddiq Bey,2022,DET,SF,32.979,-2.045,-0.034,-2.011,0.61,Shot Creator,Wing Stopper
1630181,R.J. Hampton,2022,ORL,SG,21.91,-3.487,-3.163,-0.323,-0.953,Primary Ball Handler,Point of Attack
1630182,Josh Green,2022,DAL,SG,15.507,-0.864,-1.915,1.051,1.021,Stationary Shooter,Chaser
1630183,Jaden Mcdaniels,2022,MIN,PF,25.752,-0.921,-1.625,0.704,1.706,Stationary Shooter,Wing Stopper
1630184,Kira Lewis Jr.,2022,NOP,PG,14.214,-2.434,-1.306,-1.127,-0.007,Primary Ball Handler,Point of Attack
1630188,Jalen Smith,2022,PHO/IND,PF,18.122,0.301,0.53,-0.229,1.605,Stretch Big,Mobile Big
1630190,Elijah Hughes,2022,UTA/POR,SG,12.068,-3.01,-1.896,-1.115,-0.167,Movement Shooter,Helper
1630191,Isaiah Stewart,2022,DET,C,25.574,-0.992,-2.139,1.147,1.636,Roll + Cut Big,Mobile Big
1630192,Zeke Nnaji,2022,DEN,PF,17.014,-1.669,-1.485,-0.184,0.325,Stretch Big,Helper
1630193,Immanuel Quickley,2022,NYK,PG,23.107,1.265,1.753,-0.489,4.25,Primary Ball Handler,Chaser
1630197,Aleksej Pokusevski,2022,OKC,PF,20.21,-0.406,-2.02,1.615,1.577,Movement Shooter,Helper
1630198,Isaiah Joe,2022,PHI,SG,11.08,-2.758,-1.342,-1.415,-0.137,Movement Shooter,Chaser
1630200,Tre Jones,2022,SAS,PG,16.64,0.288,0.245,0.043,1.984,Slasher,Point of Attack
1630201,Malachi Flynn,2022,TOR,PG,12.206,-0.863,-0.347,-0.517,0.528,Shot Creator,Point of Attack
1630202,Payton Pritchard,2022,BOS,PG,14.099,-0.89,0.576,-1.467,0.967,Secondary Ball Handler,Point of Attack
1630205,Lamar Stevens,2022,CLE,PF,16.108,-2.114,-2.111,-0.002,0.185,Athletic Finisher,Wing Stopper
1630209,Omer Yurtseven,2022,MIA,C,12.611,0.811,-0.455,1.265,1.459,Roll + Cut Big,Anchor Big
1630214,Xavier Tillman,2022,MEM,PF,13.218,0.115,-0.685,0.8,1.132,Roll + Cut Big,Mobile Big
1630217,Desmond Bane,2022,MEM,SG,29.817,1.106,1.764,-0.659,5.112,Off Screen Shooter,Wing Stopper
1630224,Jalen Green,2022,HOU,SG,31.907,-3.381,-1.003,-2.379,-1.313,Secondary Ball Handler,Chaser
1630227,Daishen Nix,2022,HOU,SG,10.89,-0.813,-0.994,0.181,0.266,Secondary Ball Handler,Point of Attack
1630228,Jonathan Kuminga,2022,GSW,SF,16.924,-0.975,-0.452,-0.524,1.08,Movement Shooter,Wing Stopper
1630230,Naji Marshall,2022,NOP,SF,13.372,0.304,-0.021,0.325,1.278,Stationary Shooter,Helper
1630231,Kj Martin,2022,HOU,SF,20.965,-2.257,-0.527,-1.73,0.151,Stationary Shooter,Low Activity
1630235,Trent Forrest,2022,UTA,PG,12.758,-1.828,-1.231,-0.597,0.279,Slasher,Point of Attack
1630240,Saben Lee,2022,DET,PG,16.316,-0.288,-0.043,-0.246,0.818,Primary Ball Handler,Point of Attack
1630245,Ayo Dosunmu,2022,CHI,SG,27.397,-1.861,-1.803,-0.058,0.724,Primary Ball Handler,Point of Attack
1630249,Vít Krejčí,2022,OKC,SG,22.996,-2.504,-2.175,-0.329,-0.045,Movement Shooter,Chaser
1630256,Jae'Sean Tate,2022,HOU,PF,26.365,-0.795,-0.664,-0.13,2.114,Athletic Finisher,Wing Stopper
1630264,Anthony Gill,2022,WAS,PF,10.53,-0.767,-0.953,0.186,0.485,Athletic Finisher,Helper
1630267,Facundo Campazzo,2022,DEN,PG,18.216,-1.432,-1.412,-0.02,0.731,Primary Ball Handler,Point of Attack
1630314,Brandon Williams,2022,POR,PG,26.654,-1.827,-0.222,-1.605,0.233,Shot Creator,Point of Attack
1630322,Lindy Waters Iii,2022,OKC,SG,18.607,-0.056,-0.314,0.258,0.7,Movement Shooter,Chaser
1630526,Jeremiah Robinson-Earl,2022,OKC,C,22.187,-1.056,-1.355,0.299,0.935,Stretch Big,Anchor Big
1630527,Brandon Boston,2022,LAC,SG,14.906,-1.87,-1.51,-0.36,0.256,Secondary Ball Handler,Low Activity
1630528,Josh Christopher,2022,HOU,SG,18.022,-2.218,-0.628,-1.59,0.154,Secondary Ball Handler,Point of Attack
1630529,Herbert Jones,2022,NOP,PF,29.938,1.276,-0.815,2.091,5.523,Athletic Finisher,Point of Attack
1630530,Trey Murphy Iii,2022,NOP,SF,13.929,-0.261,-0.264,0.003,1.185,Stationary Shooter,Low Activity
1630532,Franz Wagner,2022,ORL,SF,30.747,-0.558,-0.509,-0.049,2.868,Secondary Ball Handler,Wing Stopper
1630533,Ziaire Williams,2022,MEM,SF,21.717,-2.116,-1.151,-0.965,0.243,Stationary Shooter,Chaser
1630535,Greg Brown Iii,2022,POR,SF,13.33,-2.5,-2.403,-0.097,-0.04,Stretch Big,Helper
1630537,Chris Duarte,2022,IND,SG,28.016,-1.715,-0.703,-1.012,0.673,Secondary Ball Handler,Chaser
1630538,Bones Hyland,2022,DEN,SG,18.984,-0.096,1.257,-1.353,1.938,Primary Ball Handler,Low Activity
1630541,Moses Moody,2022,GSW,SG,11.674,-2.677,-1.794,-0.883,-0.106,Off Screen Shooter,Helper
1630543,Isaiah Jackson,2022,IND,C,15.029,0.509,-0.687,1.196,1.012,Roll + Cut Big,Mobile Big
1630544,Tre Mann,2022,OKC,PG,22.783,-3.544,-2.151,-1.393,-0.977,Secondary Ball Handler,Chaser
1630549,Day'Ron Sharpe,2022,BRK,PF,12.208,-0.069,0.429,-0.497,0.585,Roll + Cut Big,Mobile Big
1630553,Keon Johnson,2022,LAC/POR,SG,18.817,-3.461,-1.534,-1.926,-0.462,Secondary Ball Handler,Point of Attack
1630556,Kessler Edwards,2022,BRK,SF,20.566,-2.232,-1.816,-0.416,0.105,Stationary Shooter,Helper
1630557,Corey Kispert,2022,WAS,SF,23.39,-1.508,-0.585,-0.922,1.025,Movement Shooter,Low Activity
1630558,Davion Mitchell,2022,SAC,PG,27.677,-2.623,-1.515,-1.108,-0.292,Primary Ball Handler,Point of Attack
1630559,Austin Reaves,2022,LAL,SG,23.238,-1.156,-0.761,-0.395,1.127,Movement Shooter,Point of Attack
1630560,Cam Thomas,2022,BRK,SG,17.554,-2.19,-0.656,-1.534,0.157,Secondary Ball Handler,Low Activity
1630561,David Duke Jr.,2022,BRK,PG,15.504,-0.75,-0.41,-0.339,0.361,Stationary Shooter,Point of Attack
1630563,Joshua Primo,2022,SAS,SF,19.301,-2.944,-2.146,-0.798,-0.33,Movement Shooter,Chaser
1630567,Scottie Barnes,2022,TOR,PF,35.369,0.436,-0.191,0.627,4.773,Shot Creator,Helper
1630568,Luka Garza,2022,DET,C,12.156,-0.989,-0.071,-0.918,0.351,Stretch Big,Mobile Big
1630570,Trendon Watford,2022,POR,SF,18.11,-2.352,-1.409,-0.944,0.027,Roll + Cut Big,Helper
1630578,Alperen Sengun,2022,HOU,C,20.685,-1.005,-0.864,-0.141,1.329,Post Scorer,Mobile Big
1630579,Jericho Sims,2022,NYK,PF,13.537,-0.831,-2.377,1.546,0.558,Athletic Finisher,Mobile Big
1630581,Josh Giddey,2022,OKC,SF,31.489,-1.348,-1.355,0.007,1.142,Primary Ball Handler,Low Activity
1630583,Santi Aldama,2022,MEM,PF,11.244,-1.067,-0.463,-0.604,0.307,Stretch Big,Helper
1630587,Isaiah Livers,2022,DET,SF,20.169,-2.124,-1.335,-0.789,0.067,Movement Shooter,Helper
1630591,Jalen Suggs,2022,ORL,PG,27.222,-2.18,-2.473,0.292,0.182,Primary Ball Handler,Point of Attack
1630595,Cade Cunningham,2022,DET,SG,32.627,-2.177,-1.385,-0.792,0.297,Primary Ball Handler,Chaser
1630596,Evan Mobley,2022,CLE,PF,33.782,0.52,-0.795,1.315,4.377,Shot Creator,Helper
1630598,Aaron Wiggins,2022,OKC,SG,24.173,-2.304,-1.892,-0.412,0.074,Stationary Shooter,Point of Attack
1630613,Duane Washington Jr.,2022,IND,PG,20.166,-2.336,-0.509,-1.828,0.039,Movement Shooter,Point of Attack
1630625,Dalano Banton,2022,TOR,PG,10.87,-1.487,-1.759,0.272,0.405,Secondary Ball Handler,Chaser
1630631,Jose Alvarado,2022,NOP,PG,15.443,2.495,0.983,1.512,2.621,Primary Ball Handler,Point of Attack
1630678,Terry Taylor,2022,IND,PF,21.629,-1.106,-0.002,-1.104,0.59,Athletic Finisher,Helper
1630686,Georgios Kalaitzakis,2022,MIL/OKC,SF,16.419,-1.853,-1.252,-0.601,0.074,Secondary Ball Handler,Low Activity
1630792,Malcolm Hill,2022,ATL/CHI,SG,11.163,-1.065,-0.933,-0.133,0.181,Movement Shooter,Point of Attack
1630846,Olivier Sarr,2022,OKC,C,19.133,-1.403,-2.266,0.863,0.268,Roll + Cut Big,Anchor Big
