nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
1628398,Kyle Kuzma,2021,LAL,SF,28.739,-1.001,-1.125,0.124,1.752,Movement Shooter,Helper
1628400,Semi Ojeleye,2021,BOS,PF,16.961,-2.554,-1.791,-0.763,-0.087,Stationary Shooter,Helper
1628401,Derrick White,2021,SAS,SG,29.543,1.02,0.677,0.343,2.338,Primary Ball Handler,Chaser
1628402,Frank Jackson,2021,DET,PG,18.455,-2.554,-0.567,-1.987,-0.068,Off Screen Shooter,Chaser
1628404,Josh Hart,2021,NOP,SF,28.712,-0.983,-0.726,-0.258,1.226,Stationary Shooter,Wing Stopper
1628407,Dwayne Bacon,2021,ORL,SG,25.732,-3.926,-2.211,-1.715,-1.745,Secondary Ball Handler,Chaser
1628408,Pj Dozier,2021,DEN,SG,21.767,0.239,-0.684,0.923,1.846,Secondary Ball Handler,Chaser
1628410,Edmond Sumner,2021,IND,SG,16.25,-2.588,-1.718,-0.87,-0.098,Stationary Shooter,Chaser
1628411,Wes Iwundu,2021,DAL/NOP,SF,13.054,-2.392,-2.388,-0.004,0.005,Stationary Shooter,Chaser
1628414,Sindarius Thornwell,2021,NOP/ORL,SG,10.325,-0.656,-0.964,0.308,0.243,Stationary Shooter,Chaser
1628415,Dillon Brooks,2021,MEM,SF,29.801,-0.464,-0.577,0.113,2.481,Secondary Ball Handler,Wing Stopper
1628418,Thomas Bryant,2021,WAS,C,27.085,0.446,-0.439,0.885,0.495,Roll + Cut Big,Anchor Big
1628420,Monté Morris,2021,DEN,PG,25.45,-0.46,0.475,-0.935,1.489,Primary Ball Handler,Point of Attack
1628422,Damyean Dotson,2021,CLE,SG,19.722,-2.99,-1.378,-1.612,-0.331,Secondary Ball Handler,Chaser
1628425,Sterling Brown,2021,HOU,SG,24.092,-2.236,-1.83,-0.406,0.133,Movement Shooter,Chaser
1628436,Luke Kornet,2021,CHI/BOS,C,11.208,0.164,-1.182,1.346,0.573,Stretch Big,Anchor Big
1628449,Chris Boucher,2021,TOR,C,24.212,1.412,0.964,0.447,3.559,Stretch Big,Helper
1628455,Mike James,2021,BRK,PG,18.154,-1.05,0.123,-1.174,0.204,Shot Creator,Point of Attack
1628464,Daniel Theis,2021,BOS/CHI,C,24.625,0.143,-0.802,0.945,2.615,Stretch Big,Anchor Big
1628467,Maxi Kleber,2021,DAL,PF,26.816,-0.977,-1.58,0.602,1.223,Stationary Shooter,Helper
1628470,Torrey Craig,2021,MIL/PHO,SF,16.068,-0.599,-0.394,-0.205,0.928,Stationary Shooter,Wing Stopper
1628539,Mychal Mulder,2021,GSW,PG,12.761,-1.365,-0.352,-1.013,0.508,Off Screen Shooter,Chaser
1628778,Paul Watson,2021,TOR,SF,10.986,-1.861,-0.823,-1.038,0.103,Movement Shooter,Helper
1628960,Grayson Allen,2021,MEM,SG,25.189,-0.222,0.06,-0.282,1.761,Off Screen Shooter,Chaser
1628963,Marvin Bagley Iii,2021,SAC,PF,25.857,-0.323,-0.029,-0.294,1.483,Post Scorer,Helper
1628964,Mo Bamba,2021,ORL,C,15.752,0.186,-0.203,0.389,1.204,Stretch Big,Anchor Big
1628969,Mikal Bridges,2021,PHO,SF,32.608,1.896,0.836,1.061,6.478,Stationary Shooter,Point of Attack
1628970,Miles Bridges,2021,CHO,PF,29.271,-1.108,-0.727,-0.381,1.6,Movement Shooter,Wing Stopper
1628971,Bruce Brown,2021,BRK,PG,22.326,1.307,0.611,0.696,3.458,Athletic Finisher,Point of Attack
1628972,Troy Brown Jr.,2021,WAS/CHI,SF,15.393,-0.73,-1.143,0.413,0.561,Stationary Shooter,Chaser
1628973,Jalen Brunson,2021,DAL,PG,24.96,0.628,0.97,-0.342,3.304,Primary Ball Handler,Point of Attack
1628975,Jevon Carter,2021,PHO,PG,11.943,0.319,0.13,0.188,1.252,Movement Shooter,Point of Attack
1628976,Wendell Carter Jr.,2021,CHI/ORL,C,25.469,-0.061,-0.967,0.907,2.066,Roll + Cut Big,Anchor Big
1628977,Hamidou Diallo,2021,OKC/DET,SF,23.579,-2.459,-1.719,-0.74,-0.04,Athletic Finisher,Chaser
1628978,Donte Divincenzo,2021,MIL,SG,27.492,2.263,0.812,1.451,5.429,Movement Shooter,Chaser
1628983,Shai Gilgeous-Alexander,2021,OKC,SG,33.705,0.82,1.647,-0.827,2.442,Shot Creator,Chaser
1628984,Devonte' Graham,2021,CHO,PG,30.157,1.131,1.719,-0.588,3.765,Primary Ball Handler,Chaser
1628988,Aaron Holiday,2021,IND,PG,17.819,-1.419,-0.769,-0.65,0.739,Movement Shooter,Chaser
1628989,Kevin Huerter,2021,ATL,SG,30.811,0.492,0.093,0.398,3.952,Movement Shooter,Chaser
1628990,Chandler Hutchison,2021,CHI/WAS,SF,13.83,-1.607,-1.911,0.304,0.176,Athletic Finisher,Chaser
1628991,Jaren Jackson Jr.,2021,MEM,C,23.497,0.905,0.544,0.361,0.549,Stationary Shooter,Anchor Big
1628995,Kevin Knox Ii,2021,NYK,SF,11.056,-2.48,-1.371,-1.109,-0.021,Stationary Shooter,Low Activity
1628997,Caleb Martin,2021,CHO,SF,15.443,-1.687,-1.096,-0.591,0.374,Movement Shooter,Point of Attack
1628998,Cody Martin,2021,CHO,SF,16.329,-0.454,-1.127,0.673,1.06,Stationary Shooter,Point of Attack
1629001,De'Anthony Melton,2021,MEM,PG,20.1,0.827,0.229,0.598,2.169,Secondary Ball Handler,Chaser
1629002,Chimezie Metu,2021,SAC,C,13.556,-1.459,-1.722,0.263,0.294,Roll + Cut Big,Helper
1629003,Shake Milton,2021,PHI,SG,23.189,-1.183,0.028,-1.211,1.14,Primary Ball Handler,Low Activity
1629004,Svi Mykhailiuk,2021,DET/OKC,SF,20.066,-1.402,-0.731,-0.672,0.847,Off Screen Shooter,Low Activity
1629006,Josh Okogie,2021,MIN,SG,20.286,-0.554,-1.619,1.065,1.418,Stationary Shooter,Point of Attack
1629008,Michael Porter Jr.,2021,DEN,SF,31.349,1.098,1.5,-0.403,4.3,Movement Shooter,Helper
1629010,Jerome Robinson,2021,WAS,SG,17.935,-2.375,-2.455,0.08,0.006,Secondary Ball Handler,Chaser
1629011,Mitchell Robinson,2021,NYK,C,27.502,0.331,-0.707,1.038,1.497,Athletic Finisher,Mobile Big
1629012,Collin Sexton,2021,CLE,SG,35.254,-1.178,0.776,-1.955,1.656,Slasher,Chaser
1629013,Landry Shamet,2021,BRK,SG,22.994,-2.212,-0.804,-1.407,0.174,Movement Shooter,Chaser
1629014,Anfernee Simons,2021,POR,SG,17.257,-2.624,-0.015,-2.609,-0.151,Secondary Ball Handler,Low Activity
1629018,Gary Trent Jr.,2021,POR/TOR,SG,31.067,-2.603,-0.059,-2.544,-0.222,Off Screen Shooter,Chaser
1629020,Jarred Vanderbilt,2021,MIN,PF,17.802,1.485,-0.696,2.181,2.845,Roll + Cut Big,Helper
1629021,Moritz Wagner,2021,WAS/BOS/ORL,C,16.041,-0.595,-1.063,0.468,0.836,Stretch Big,Helper
1629022,Lonnie Walker Iv,2021,SAS,SG,25.364,-3.038,-1.416,-1.622,-0.602,Movement Shooter,Wing Stopper
1629023,P.J. Washington,2021,CHO,PF,30.527,-0.56,-1.403,0.843,2.307,Stretch Big,Wing Stopper
1629026,Kenrich Williams,2021,OKC,PF,21.606,-1.73,-2,0.27,0.613,Athletic Finisher,Chaser
1629027,Trae Young,2021,ATL,PG,33.725,1.506,4.001,-2.496,5.333,Primary Ball Handler,Chaser
1629028,Deandre Ayton,2021,PHO,C,30.647,1.153,0.237,0.916,4.831,Post Scorer,Anchor Big
1629029,Luka Dončić,2021,DAL,PG,34.153,4.065,4.543,-0.477,9.265,Shot Creator,Low Activity
1629048,Goga Bitadze,2021,IND,C,12.471,0.741,0.108,0.633,1.133,Stretch Big,Mobile Big
1629052,Oshae Brissett,2021,IND,SF,24.72,0.076,0.164,-0.088,0.826,Stationary Shooter,Helper
1629056,Terence Davis,2021,TOR/SAC,SG,17.607,-1.086,-0.569,-0.517,0.905,Movement Shooter,Chaser
1629057,Robert Williams Iii,2021,BOS,C,18.949,2.407,0.232,2.175,3.038,Roll + Cut Big,Anchor Big
1629060,Rui Hachimura,2021,WAS,PF,31.53,-0.876,-1.461,0.586,1.756,Shot Creator,Wing Stopper
1629067,Isaac Bonga,2021,WAS,SF,10.797,-3.054,-3.921,0.867,-0.175,Stationary Shooter,Helper
1629076,Tyler Cook,2021,BRK/DET,SF,13.665,-2.784,-1.678,-1.106,-0.103,Post Scorer,Mobile Big
1629109,Gary Clark,2021,ORL/DEN/PHI,SF,16.763,-2.535,-2.34,-0.195,-0.053,Stationary Shooter,Helper
1629117,Wenyen Gabriel,2021,NOP,PF,11.467,-0.96,-1.436,0.475,0.222,Stationary Shooter,Helper
1629130,Duncan Robinson,2021,MIA,SF,31.412,1.032,-0.333,1.365,4.99,Off Screen Shooter,Low Activity
1629134,Kendrick Nunn,2021,MIA,PG,29.469,0.126,0.446,-0.32,2.678,Primary Ball Handler,Point of Attack
1629139,Yuta Watanabe,2021,TOR,SF,14.456,-0.404,-1.371,0.967,0.926,Movement Shooter,Helper
1629162,Jordan Mclaughlin,2021,MIN,PG,18.393,0.593,-0.057,0.65,1.805,Primary Ball Handler,Point of Attack
1629164,Brandon Goodwin,2021,ATL,PG,13.182,-0.872,-0.172,-0.7,0.607,Primary Ball Handler,Point of Attack
1629185,Chris Chiozza,2021,BRK,PG,10.564,0.843,0.741,0.102,0.485,Movement Shooter,Point of Attack
1629216,Gabe Vincent,2021,MIA,PG,13.096,-1.868,-1.033,-0.835,0.224,Secondary Ball Handler,Point of Attack
1629234,Drew Eubanks,2021,SAS,C,13.987,0.068,-1.026,1.094,1.197,Roll + Cut Big,Anchor Big
1629308,Juan Toscano-Anderson,2021,GSW,SG,20.895,-0.656,-2.223,1.567,1.239,Stationary Shooter,Helper
1629610,Daquan Jeffries,2021,SAC/HOU,SG,15.896,-0.998,-1.14,0.142,0.443,Movement Shooter,Helper
1629611,Terance Mann,2021,LAC,SG,18.853,0.184,0.089,0.095,2.097,Athletic Finisher,Point of Attack
1629622,Max Strus,2021,MIA,SF,12.988,-1.611,-0.398,-1.212,0.256,Off Screen Shooter,Chaser
1629627,Zion Williamson,2021,NOP,PF,33.212,2.494,3.118,-0.624,6.356,Shot Creator,Low Activity
1629628,Rj Barrett,2021,NYK,SG,34.873,-1.853,-1.116,-0.737,0.883,Slasher,Helper
1629629,Cam Reddish,2021,ATL,SF,28.858,-0.959,-1.104,0.145,0.693,Movement Shooter,Wing Stopper
1629630,Ja Morant,2021,MEM,PG,32.585,1.208,2.27,-1.062,4.761,Slasher,Point of Attack
1629631,De'Andre Hunter,2021,ATL,SF,29.472,-0.006,-0.128,0.122,1.042,Stationary Shooter,Wing Stopper
1629632,Coby White,2021,CHI,PG,31.244,-1.644,-0.792,-0.852,1.046,Primary Ball Handler,Point of Attack
1629633,Jarrett Culver,2021,MIN,SG,14.678,-1.476,-1.567,0.091,0.296,Movement Shooter,Chaser
1629634,Brandon Clarke,2021,MEM,PF,23.98,1.222,-0.056,1.278,3.294,Athletic Finisher,Helper
1629635,Sekou Doumbouya,2021,DET,PF,15.519,-3.839,-2.582,-1.257,-0.773,Stationary Shooter,Helper
1629636,Darius Garland,2021,CLE,PG,33.147,-1.231,-0.258,-0.973,1.341,Primary Ball Handler,Point of Attack
1629637,Jaxson Hayes,2021,NOP,C,16.061,0.07,-0.552,0.622,1.529,Roll + Cut Big,Anchor Big
1629638,Nickeil Alexander-Walker,2021,NOP,SG,21.888,-0.824,-0.898,0.074,1.017,Primary Ball Handler,Chaser
1629639,Tyler Herro,2021,MIA,SG,30.281,-1.65,-0.395,-1.255,0.787,Primary Ball Handler,Chaser
1629640,Keldon Johnson,2021,SAS,SF,28.519,-0.587,-0.841,0.254,2.289,Athletic Finisher,Wing Stopper
1629641,Romeo Langford,2021,BOS,SG,15.707,-2.904,-2.416,-0.488,-0.088,Stationary Shooter,Helper
1629642,Nassir Little,2021,POR,PF,13.341,-2.631,-1.37,-1.261,-0.09,Movement Shooter,Helper
1629643,Chuma Okeke,2021,ORL,PF,25.168,-1.894,-1.774,-0.12,0.368,Movement Shooter,Helper
1629644,Kz Okpala,2021,MIA,PF,12.079,-2.149,-2.379,0.231,0.073,Stationary Shooter,Helper
1629645,Kevin Porter Jr.,2021,HOU,SG,32.134,-0.867,0.508,-1.375,0.821,Shot Creator,Point of Attack
1629647,Darius Bazley,2021,OKC,PF,31.168,-2.478,-2.289,-0.189,-0.076,Secondary Ball Handler,Helper
1629649,Ignas Brazdeikis,2021,NYK/PHI/ORL,SF,19.138,-1.596,-1.161,-0.435,0.128,Movement Shooter,Helper
1629650,Moses Brown,2021,OKC,C,21.402,-0.45,-1.22,0.769,1.151,Roll + Cut Big,Anchor Big
1629651,Nic Claxton,2021,BRK,C,18.573,1.045,-0.78,1.825,1.316,Roll + Cut Big,Mobile Big
1629652,Luguentz Dort,2021,OKC,SG,29.678,-1.33,-0.952,-0.379,1.058,Secondary Ball Handler,Point of Attack
1629655,Daniel Gafford,2021,CHI/WAS,C,14.655,1.676,-0.125,1.8,2.072,Roll + Cut Big,Anchor Big
1629658,Jaylen Hoard,2021,OKC,SF,16.82,-1.236,-1.171,-0.065,0.238,Athletic Finisher,Helper
1629659,Talen Horton-Tucker,2021,LAL,SG,20.066,-0.733,-0.979,0.246,1.395,Slasher,Chaser
1629660,Ty Jerome,2021,OKC,SG,23.872,-1.76,-1.004,-0.756,0.324,Primary Ball Handler,Low Activity
1629661,Cameron Johnson,2021,PHO,PF,23.957,1.025,0.407,0.618,3.165,Stationary Shooter,Helper
1629667,Jalen Mcdaniels,2021,CHO,SF,19.226,-1.369,-0.941,-0.428,0.597,Stationary Shooter,Helper
1629669,Jaylen Nowell,2021,MIN,SG,18.072,-0.672,0.286,-0.958,0.841,Secondary Ball Handler,Chaser
1629672,Eric Paschall,2021,GSW,PF,17.374,-1.603,-0.89,-0.713,0.355,Shot Creator,Mobile Big
1629673,Jordan Poole,2021,GSW,SG,19.37,-1.224,0.636,-1.86,0.744,Off Screen Shooter,Low Activity
1629675,Naz Reid,2021,MIN,C,19.239,0.297,-0.335,0.632,2.334,Roll + Cut Big,Anchor Big
1629676,Isaiah Roby,2021,OKC,PF,23.364,-2.742,-2.52,-0.222,-0.3,Athletic Finisher,Anchor Big
1629680,Matisse Thybulle,2021,PHI,SG,19.966,0.274,-1.725,1.999,2.23,Stationary Shooter,Point of Attack
1629684,Grant Williams,2021,BOS,PF,18.061,-1.087,-2.119,1.032,0.958,Stationary Shooter,Helper
1629685,Dylan Windler,2021,CLE,SF,16.541,-0.997,-1.564,0.566,0.461,Movement Shooter,Chaser
1629717,Armoni Brooks,2021,HOU,SG,26.018,-1.73,0.004,-1.733,0.224,Movement Shooter,Low Activity
1629723,John Konchar,2021,MEM,SG,13.372,-1.018,-0.715,-0.303,0.509,Stationary Shooter,Chaser
1629726,Garrison Mathews,2021,WAS,SG,16.217,-1.843,-1.615,-0.229,0.371,Movement Shooter,Chaser
1629731,Dean Wade,2021,CLE,PF,19.239,-1.168,-1.615,0.447,0.957,Movement Shooter,Wing Stopper
1629740,Nicolo Melli,2021,NOP/DAL,PF,12.581,-0.222,-0.246,0.023,0.792,Movement Shooter,Helper
1629750,Javonte Green,2021,BOS/CHI,SF,11.553,-0.881,-1.389,0.509,0.461,Athletic Finisher,Chaser
1630162,Anthony Edwards,2021,MIN,SG,32.141,-1.351,0.154,-1.506,1.555,Shot Creator,Chaser
1630163,Lamelo Ball,2021,CHO,PG,28.796,-0.006,0.355,-0.361,2.259,Primary Ball Handler,Chaser
1630164,James Wiseman,2021,GSW,C,21.434,-3.01,-3.041,0.031,-0.316,Post Scorer,Anchor Big
1630165,Killian Hayes,2021,DET,PG,25.778,-3.152,-3.054,-0.097,-0.312,Primary Ball Handler,Point of Attack
1630166,Deni Avdija,2021,WAS,SF,23.275,-0.612,-2.184,1.572,1.442,Stationary Shooter,Wing Stopper
1630167,Obi Toppin,2021,NYK,PF,11.016,-1.424,-0.819,-0.605,0.427,Stationary Shooter,Low Activity
1630168,Onyeka Okongwu,2021,ATL,C,12.024,-0.285,-1.472,1.187,0.816,Roll + Cut Big,Anchor Big
1630169,Tyrese Haliburton,2021,SAC,PG,30.098,-1.626,0.256,-1.882,0.867,Primary Ball Handler,Chaser
1630170,Devin Vassell,2021,SAS,SF,17.032,-1.008,-1.54,0.532,0.942,Stationary Shooter,Chaser
1630171,Isaac Okoro,2021,CLE,SG,32.435,-2.543,-2.318,-0.226,-0.186,Movement Shooter,Point of Attack
1630172,Patrick Williams,2021,CHI,PF,27.935,-2.522,-2.637,0.115,-0.143,Athletic Finisher,Wing Stopper
1630173,Precious Achiuwa,2021,MIA,PF,12.084,-1.091,-1.757,0.665,0.618,Roll + Cut Big,Mobile Big
1630174,Aaron Nesmith,2021,BOS,SF,14.537,-1.98,-1.776,-0.204,0.181,Movement Shooter,Low Activity
1630175,Cole Anthony,2021,ORL,PG,27.082,-2.079,-1.515,-0.565,0.264,Primary Ball Handler,Point of Attack
1630177,Theo Maledon,2021,OKC,PG,27.35,-3.681,-3.086,-0.596,-1.409,Primary Ball Handler,Point of Attack
1630178,Tyrese Maxey,2021,PHI,SG,15.335,-1.603,-0.31,-1.293,0.478,Slasher,Point of Attack
1630180,Saddiq Bey,2021,DET,SF,27.272,-1.919,-0.819,-1.1,0.591,Movement Shooter,Helper
1630181,R.J. Hampton,2021,DEN/ORL,SG,17.416,-2.548,-1.222,-1.326,-0.079,Secondary Ball Handler,Chaser
1630182,Josh Green,2021,DAL,SG,11.4,-1.642,-1.441,-0.201,0.216,Athletic Finisher,Low Activity
1630183,Jaden Mcdaniels,2021,MIN,PF,23.98,-1.961,-2.333,0.371,0.427,Movement Shooter,Wing Stopper
1630184,Kira Lewis Jr.,2021,NOP,PG,16.748,-0.702,-0.519,-0.183,0.985,Primary Ball Handler,Point of Attack
1630185,Nico Mannion,2021,GSW,PG,12.129,-1.809,-1.113,-0.696,0.138,Primary Ball Handler,Point of Attack
1630191,Isaiah Stewart,2021,DET,C,21.394,0.086,-1.448,1.534,2.324,Roll + Cut Big,Mobile Big
1630193,Immanuel Quickley,2021,NYK,PG,19.428,-0.531,0.95,-1.481,1.491,Primary Ball Handler,Point of Attack
1630197,Aleksej Pokusevski,2021,OKC,PF,24.219,-3.874,-3.659,-0.215,-0.993,Secondary Ball Handler,Low Activity
1630201,Malachi Flynn,2021,TOR,PG,19.734,-1.606,-1.332,-0.273,0.472,Primary Ball Handler,Point of Attack
1630202,Payton Pritchard,2021,BOS,SG,19.206,-1.186,-0.116,-1.069,0.987,Primary Ball Handler,Point of Attack
1630205,Lamar Stevens,2021,CLE,PF,12.467,-0.954,-1.609,0.655,0.462,Athletic Finisher,Chaser
1630214,Xavier Tillman,2021,MEM,PF,18.385,0.429,-0.951,1.38,1.972,Roll + Cut Big,Mobile Big
1630217,Desmond Bane,2021,MEM,SG,22.337,-1.113,-0.852,-0.261,1.252,Movement Shooter,Chaser
1630221,Josh Hall,2021,OKC,SF,16,-2.698,-2.524,-0.174,-0.061,Stationary Shooter,Low Activity
1630222,Mason Jones,2021,HOU/PHI,SG,10.453,-1.142,-0.415,-0.727,0.27,Secondary Ball Handler,Chaser
1630230,Naji Marshall,2021,NOP,SF,21.864,-0.572,-1.203,0.631,0.821,Stationary Shooter,Wing Stopper
1630231,Kj Martin,2021,HOU,SF,23.726,-0.994,-0.449,-0.545,0.962,Stretch Big,Low Activity
1630235,Trent Forrest,2021,UTA,PG,10.067,-1.768,-0.955,-0.814,0.122,Secondary Ball Handler,Point of Attack
1630237,Anthony Lamb,2021,HOU,SF,17.299,-1.932,-1.291,-0.641,0.125,Movement Shooter,Helper
1630240,Saben Lee,2021,DET,PG,16.262,-1.774,-1.557,-0.217,0.314,Slasher,Point of Attack
1630256,Jae'Sean Tate,2021,HOU,SF,29.182,-0.175,-0.357,0.182,2.918,Stationary Shooter,Helper
1630267,Facundo Campazzo,2021,DEN,PG,21.919,-0.13,-0.385,0.255,2.077,Primary Ball Handler,Point of Attack
1630271,Brodric Thomas,2021,HOU/CLE,SG,12.477,-1.141,-1.062,-0.079,0.322,Secondary Ball Handler,Point of Attack
1630273,Freddie Gillespie,2021,TOR,PF,19.595,-1.959,-2.547,0.588,0.111,Roll + Cut Big,Mobile Big
1630466,Gabriel Deck,2021,OKC,PF,21.16,-0.422,-0.158,-0.265,0.269,Post Scorer,Helper
